annual_usage,bend_radius,bracket_pricing,comp_sum_weight,diameter,end_a_1x,end_a_2x,end_x_1x,end_x_2x,forming_x,forming_y,freq_supp,length,material_id_SP-0008,material_id_SP-0019,material_id_SP-0028,material_id_SP-0029,material_id_SP-0030,material_id_SP-0031,material_id_SP-0032,material_id_SP-0033,material_id_SP-0034,material_id_SP-0035,material_id_SP-0036,material_id_SP-0037,material_id_SP-0038,material_id_SP-0039,material_id_SP-0041,material_id_SP-0046,material_id_SP-0048,material_id_SP-9999,month,num_bends,num_boss,num_bracket,other,rev_qty,wall,year
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.0,0.0,0.0,0.0,2,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.0,0.0,0.0,0.0,5,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.0,0.0,0.0,0.0,10,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.0,0.0,0.0,0.0,25,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.0,0.0,0.0,0.0,50,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.0,0.0,0.0,0.0,100,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.0,0.0,0.0,0.0,250,1.24,2013
0,63.5,1,0.44400000000000006,31.75,0,0,0,0,0,0,475,164.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.0,0.0,3.0,0.0,3,3.05,2002
0,63.5,1,0.44400000000000006,31.75,0,0,0,0,0,0,475,164.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.0,0.0,3.0,0.0,6,3.05,2002
0,63.5,1,0.44400000000000006,31.75,0,0,0,0,0,0,475,164.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.0,0.0,3.0,0.0,9,3.05,2002
0,63.5,1,0.44400000000000006,31.75,0,0,0,0,0,0,475,164.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.0,0.0,3.0,0.0,12,3.05,2002
10,19.05,0,0.028,6.35,0,0,0,0,1,1,214,38.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3.0,0.0,0.0,0.0,10,0.89,2013
31,19.05,0,0.028,6.35,0,0,0,0,1,1,718,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2.0,0.0,0.0,0.0,1,0.89,2010
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,1,1.65,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,2,1.65,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,5,1.65,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,10,1.65,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,25,1.65,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,50,1.65,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,100,1.65,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,250,1.65,2013
0,50.8,1,0.21,19.05,0,0,0,0,0,0,475,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,1,1.65,2013
0,50.8,1,0.21,19.05,0,0,0,0,0,0,475,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,2,1.65,2013
0,50.8,1,0.21,19.05,0,0,0,0,0,0,475,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,5,1.65,2013
0,50.8,1,0.21,19.05,0,0,0,0,0,0,475,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,10,1.65,2013
0,50.8,1,0.21,19.05,0,0,0,0,0,0,475,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,25,1.65,2013
0,50.8,1,0.21,19.05,0,0,0,0,0,0,475,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,50,1.65,2013
0,50.8,1,0.21,19.05,0,0,0,0,0,0,475,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,100,1.65,2013
0,50.8,1,0.21,19.05,0,0,0,0,0,0,475,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,250,1.65,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,157.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.0,0.0,0.0,0.0,1,1.24,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,157.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.0,0.0,0.0,0.0,2,1.24,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,157.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.0,0.0,0.0,0.0,5,1.24,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,157.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.0,0.0,0.0,0.0,10,1.24,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,157.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.0,0.0,0.0,0.0,25,1.24,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,157.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.0,0.0,0.0,0.0,50,1.24,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,157.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.0,0.0,0.0,0.0,100,1.24,2013
0,38.1,1,0.098,12.7,0,0,0,0,0,0,475,157.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.0,0.0,0.0,0.0,250,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,1,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,2,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,5,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,10,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,25,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,50,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,100,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,250,1.24,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.0,1,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.0,2,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.0,5,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.0,10,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.0,25,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.0,50,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.0,100,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.0,250,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,1,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,2,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,5,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,10,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,25,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,50,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,100,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,0.0,0.0,0.0,250,0.71,2013
125,19.05,0,0.041999999999999996,9.52,0,0,0,0,0,0,718,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0.0,0.0,1,1.24,2013
1,40.67483344972685,0,0.0,16.379868365922515,0,0,0,0,1,1,214,97.65007262569836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3.8571578212290505,0.022905027932960894,0.0021997206703910613,0.010300279329608938,35,1.3711405377095678,2013
0,19.05,0,0.028,6.35,0,0,0,0,1,1,718,113.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0,0.0,0.0,0.0,1,0.89,1996
0,19.05,0,0.028,6.35,0,0,0,0,1,1,718,109.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,0.0,0.0,0.0,1,0.89,1996
10,19.05,0,0.028,6.35,0,0,0,0,1,1,718,96.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,0.0,0.0,0.0,1,0.89,2009
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,1,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,2,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,5,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,10,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,25,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,50,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,100,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,250,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,1,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,2,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,5,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,10,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,25,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,50,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,100,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,250,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,1,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,2,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,5,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,10,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,25,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,50,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,100,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,250,0.89,2013
4,12.7,1,0.012,6.35,0,0,0,0,1,1,475,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1.0,0.0,0.0,0.0,2,0.71,2007
4,12.7,1,0.012,6.35,0,0,0,0,1,1,475,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1.0,0.0,0.0,0.0,5,0.71,2007
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0.0,0.0,0.0,1,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0.0,0.0,0.0,2,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0.0,0.0,0.0,5,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0.0,0.0,0.0,10,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0.0,0.0,0.0,25,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0.0,0.0,0.0,50,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0.0,0.0,0.0,100,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0.0,0.0,0.0,250,0.71,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,1,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,2,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,5,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,10,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,25,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,50,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,100,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,250,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,1,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,2,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,5,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,10,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,25,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,50,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,100,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,250,0.89,2013
1,63.5,0,0.002,25.4,0,0,0,0,0,0,214,205.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,1.0,25,3.05,2013
1,63.5,0,0.002,25.4,0,0,0,0,0,0,214,223.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,1.0,25,3.05,2013
0,38.1,1,0.096,12.7,0,0,0,0,0,0,475,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,1,1.24,2013
0,38.1,1,0.096,12.7,0,0,0,0,0,0,475,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,2,1.24,2013
0,38.1,1,0.096,12.7,0,0,0,0,0,0,475,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,5,1.24,2013
0,38.1,1,0.096,12.7,0,0,0,0,0,0,475,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,10,1.24,2013
0,38.1,1,0.096,12.7,0,0,0,0,0,0,475,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,25,1.24,2013
0,38.1,1,0.096,12.7,0,0,0,0,0,0,475,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,50,1.24,2013
0,38.1,1,0.096,12.7,0,0,0,0,0,0,475,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,100,1.24,2013
0,38.1,1,0.096,12.7,0,0,0,0,0,0,475,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,250,1.24,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,1,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,2,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,5,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,10,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,25,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,50,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,100,0.89,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,250,0.89,2013
0,50.8,1,0.12200000000000001,19.05,0,1,0,1,0,0,475,17.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2.0,0.0,0.0,0.0,1,1.65,2013
0,50.8,1,0.12200000000000001,19.05,0,1,0,1,0,0,475,17.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2.0,0.0,0.0,0.0,2,1.65,2013
